id,title,genres,year,genres_list,tag_soup
69406,"Proposal, The",Comedy|Romance,2009.0,"['Comedy', 'Romance']",comedy comedy comedy romance romance romance
69436,Year One,Adventure|Comedy,2009.0,"['Adventure', 'Comedy']",adventure adventure adventure comedy comedy comedy
69453,"Land That Time Forgot, The",Adventure|Sci-Fi,1975.0,"['Adventure', 'Sci-Fi']",adventure adventure adventure sci-fi sci-fi sci-fi
69469,Garfield's Pet Force,Animation,2009.0,['Animation'],animation animation animation
69481,"Hurt Locker, The",Action|Drama|Thriller|War,2008.0,"['Action', 'Drama', 'Thriller', 'War']",action action action drama drama drama thriller thriller thriller war war war
69495,Breakfast with Scot,Drama|Romance,2007.0,"['Drama', 'Romance']",drama drama drama romance romance romance
69516,"Limits of Control, The",Crime|Drama|Film-Noir,2009.0,"['Crime', 'Drama', 'Film-Noir']",crime crime crime drama drama drama film-noir film-noir film-noir
69524,Raiders of the Lost Ark: The Adaptation,Action|Adventure|Thriller,1989.0,"['Action', 'Adventure', 'Thriller']",action action action adventure adventure adventure thriller thriller thriller
69526,Transformers: Revenge of the Fallen,Action|Adventure|Sci-Fi|IMAX,2009.0,"['Action', 'Adventure', 'Sci-Fi', 'IMAX']",action action action adventure adventure adventure sci-fi sci-fi sci-fi imax imax imax
69529,Home,Documentary,2009.0,['Documentary'],documentary documentary documentary
69604,Whatever Works,Comedy|Romance,2009.0,"['Comedy', 'Romance']",comedy comedy comedy romance romance romance
69606,Ghosts of Girlfriends Past,Comedy|Fantasy|Romance,2009.0,"['Comedy', 'Fantasy', 'Romance']",comedy comedy comedy fantasy fantasy fantasy romance romance romance
69640,Public Enemies,Crime|Drama|Thriller,2009.0,"['Crime', 'Drama', 'Thriller']",crime crime crime drama drama drama thriller thriller thriller
69644,Ice Age: Dawn of the Dinosaurs,Action|Adventure|Animation|Children|Comedy|Romance,2009.0,"['Action', 'Adventure', 'Animation', 'Children', 'Comedy', 'Romance']",action action action adventure adventure adventure animation animation animation children children children comedy comedy comedy romance romance romance
69654,Prison Break: The Final Break,Action|Drama|Thriller,2009.0,"['Action', 'Drama', 'Thriller']",action action action drama drama drama thriller thriller thriller
69685,Daria: Is It College Yet?,Animation|Comedy,2002.0,"['Animation', 'Comedy']",animation animation animation comedy comedy comedy
69712,My Sister's Keeper,Drama,2009.0,['Drama'],drama drama drama
69720,Hood of Horror,Comedy|Drama|Horror,2006.0,"['Comedy', 'Drama', 'Horror']",comedy comedy comedy drama drama drama horror horror horror
69746,Watchmen: Tales of the Black Freighter,Action|Adventure|Animation|Horror,2009.0,"['Action', 'Adventure', 'Animation', 'Horror']",action action action adventure adventure adventure animation animation animation horror horror horror
69757,(500) Days of Summer,Comedy|Drama|Romance,2009.0,"['Comedy', 'Drama', 'Romance']",comedy comedy comedy drama drama drama romance romance romance
69784,Brüno (Bruno),Comedy,2009.0,['Comedy'],comedy comedy comedy
69805,"Librarian, The: The Curse of the Judas Chalice",Action|Adventure|Fantasy,2008.0,"['Action', 'Adventure', 'Fantasy']",action action action adventure adventure adventure fantasy fantasy fantasy
69844,Harry Potter and the Half-Blood Prince,Adventure|Fantasy|Mystery|Romance|IMAX,2009.0,"['Adventure', 'Fantasy', 'Mystery', 'Romance', 'IMAX']",adventure adventure adventure fantasy fantasy fantasy mystery mystery mystery romance romance romance imax imax imax
69849,Roots,Drama|War,1977.0,"['Drama', 'War']",drama drama drama war war war
69860,Eichmann,Drama|War,2007.0,"['Drama', 'War']",drama drama drama war war war
69904,Open Water 2: Adrift,Drama|Thriller,2006.0,"['Drama', 'Thriller']",drama drama drama thriller thriller thriller
69951,"Imaginarium of Doctor Parnassus, The",Drama|Fantasy,2009.0,"['Drama', 'Fantasy']",drama drama drama fantasy fantasy fantasy
69953,9to5: Days in Porn (a.k.a. 9 to 5: Days in Porn),Documentary,2008.0,['Documentary'],documentary documentary documentary
69988,Humpday,Comedy,2009.0,['Comedy'],comedy comedy comedy
70015,Polytechnique,Crime|Drama,2009.0,"['Crime', 'Drama']",crime crime crime drama drama drama
70159,Orphan,Drama|Horror|Mystery|Thriller,2009.0,"['Drama', 'Horror', 'Mystery', 'Thriller']",drama drama drama horror horror horror mystery mystery mystery thriller thriller thriller
70183,"Ugly Truth, The",Comedy|Drama|Romance,2009.0,"['Comedy', 'Drama', 'Romance']",comedy comedy comedy drama drama drama romance romance romance
70206,"Collector, The",Crime|Horror|Thriller,2009.0,"['Crime', 'Horror', 'Thriller']",crime crime crime horror horror horror thriller thriller thriller
70208,"Perfect Getaway, A",Horror|Thriller,2009.0,"['Horror', 'Thriller']",horror horror horror thriller thriller thriller
70286,District 9,Mystery|Sci-Fi|Thriller,2009.0,"['Mystery', 'Sci-Fi', 'Thriller']",mystery mystery mystery sci-fi sci-fi sci-fi thriller thriller thriller
70293,Julie & Julia,Comedy|Drama|Romance,2009.0,"['Comedy', 'Drama', 'Romance']",comedy comedy comedy drama drama drama romance romance romance
70301,Obsessed,Crime|Drama|Thriller,2009.0,"['Crime', 'Drama', 'Thriller']",crime crime crime drama drama drama thriller thriller thriller
70305,Race to Witch Mountain,Adventure|Children|Fantasy|Sci-Fi|Thriller,2009.0,"['Adventure', 'Children', 'Fantasy', 'Sci-Fi', 'Thriller']",adventure adventure adventure children children children fantasy fantasy fantasy sci-fi sci-fi sci-fi thriller thriller thriller
70334,Hannah Montana: The Movie,Comedy|Drama|Musical|Romance,2009.0,"['Comedy', 'Drama', 'Musical', 'Romance']",comedy comedy comedy drama drama drama musical musical musical romance romance romance
70336,G.I. Joe: The Rise of Cobra,Action|Adventure|Sci-Fi|Thriller,2009.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",action action action adventure adventure adventure sci-fi sci-fi sci-fi thriller thriller thriller
70361,12 Rounds,Action|Thriller,2009.0,"['Action', 'Thriller']",action action action thriller thriller thriller
70451,Max Manus,Action|Drama|War,2008.0,"['Action', 'Drama', 'War']",action action action drama drama drama war war war
70492,Winds of the Wasteland,Western,1936.0,['Western'],western western western
70521,Lost in Austen,Drama|Fantasy|Romance|Sci-Fi,2008.0,"['Drama', 'Fantasy', 'Romance', 'Sci-Fi']",drama drama drama fantasy fantasy fantasy romance romance romance sci-fi sci-fi sci-fi
70533,Evangelion: 1.0 You Are (Not) Alone (Evangerion shin gekijôban: Jo),Action|Animation|Sci-Fi,2007.0,"['Action', 'Animation', 'Sci-Fi']",action action action animation animation animation sci-fi sci-fi sci-fi
70545,"Deal, The",Comedy,2008.0,['Comedy'],comedy comedy comedy
70565,"Goods: Live Hard, Sell Hard, The",Comedy,2009.0,['Comedy'],comedy comedy comedy
70599,"Time Traveler's Wife, The",Drama|Romance|Sci-Fi,2009.0,"['Drama', 'Romance', 'Sci-Fi']",drama drama drama romance romance romance sci-fi sci-fi sci-fi
70637,I Can't Think Straight,Drama|Romance,2007.0,"['Drama', 'Romance']",drama drama drama romance romance romance
70641,Miss March,Comedy,2009.0,['Comedy'],comedy comedy comedy
70663,"I Love You, Beth Cooper",Comedy|Romance,2009.0,"['Comedy', 'Romance']",comedy comedy comedy romance romance romance
70687,Paper Heart,Comedy|Documentary|Drama|Romance,2009.0,"['Comedy', 'Documentary', 'Drama', 'Romance']",comedy comedy comedy documentary documentary documentary drama drama drama romance romance romance
70697,G-Force,Action|Adventure|Children|Fantasy,2009.0,"['Action', 'Adventure', 'Children', 'Fantasy']",action action action adventure adventure adventure children children children fantasy fantasy fantasy
70703,Christopher Columbus: The Discovery,Adventure,1992.0,['Adventure'],adventure adventure adventure
70708,Tetro,Drama|Mystery,2009.0,"['Drama', 'Mystery']",drama drama drama mystery mystery mystery
70728,Bronson,Action|Comedy|Drama|Thriller,2009.0,"['Action', 'Comedy', 'Drama', 'Thriller']",action action action comedy comedy comedy drama drama drama thriller thriller thriller
70862,It Might Get Loud,Documentary,2008.0,['Documentary'],documentary documentary documentary
70932,My Life in Ruins,Comedy,2009.0,['Comedy'],comedy comedy comedy
70946,Troll 2,Fantasy|Horror,1990.0,"['Fantasy', 'Horror']",fantasy fantasy fantasy horror horror horror
70984,Taking Woodstock,Comedy,2009.0,['Comedy'],comedy comedy comedy
70990,If These Walls Could Talk,Drama,1996.0,['Drama'],drama drama drama
70994,Halloween II,Horror|Thriller,2009.0,"['Horror', 'Thriller']",horror horror horror thriller thriller thriller
71033,"Secret in Their Eyes, The (El secreto de sus ojos)",Crime|Drama|Mystery|Romance|Thriller,2009.0,"['Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']",crime crime crime drama drama drama mystery mystery mystery romance romance romance thriller thriller thriller
71057,9,Adventure|Animation|Sci-Fi,2009.0,"['Adventure', 'Animation', 'Sci-Fi']",adventure adventure adventure animation animation animation sci-fi sci-fi sci-fi
71106,Frequently Asked Questions About Time Travel,Comedy|Sci-Fi,2009.0,"['Comedy', 'Sci-Fi']",comedy comedy comedy sci-fi sci-fi sci-fi
71108,"White Ribbon, The (Das weiße Band)",Drama|Mystery,2009.0,"['Drama', 'Mystery']",drama drama drama mystery mystery mystery
71129,Green Lantern: First Flight,Action|Adventure|Animation|Fantasy|Sci-Fi,2009.0,"['Action', 'Adventure', 'Animation', 'Fantasy', 'Sci-Fi']",action action action adventure adventure adventure animation animation animation fantasy fantasy fantasy sci-fi sci-fi sci-fi
71131,"Most Hated Family in America, The",Documentary,2007.0,['Documentary'],documentary documentary documentary
71135,Pandorum,Horror|Sci-Fi|Thriller,2009.0,"['Horror', 'Sci-Fi', 'Thriller']",horror horror horror sci-fi sci-fi sci-fi thriller thriller thriller
71147,Death of a Cyclist (Muerte de un ciclista),Drama,1955.0,['Drama'],drama drama drama
71156,"Men Who Stare at Goats, The",Action|Comedy|Drama,2009.0,"['Action', 'Comedy', 'Drama']",action action action comedy comedy comedy drama drama drama
71160,"Hunt For Gollum, The",Action|Adventure|Fantasy,2009.0,"['Action', 'Adventure', 'Fantasy']",action action action adventure adventure adventure fantasy fantasy fantasy
71205,Jennifer's Body,Comedy|Horror|Sci-Fi|Thriller,2009.0,"['Comedy', 'Horror', 'Sci-Fi', 'Thriller']",comedy comedy comedy horror horror horror sci-fi sci-fi sci-fi thriller thriller thriller
71211,"Informant!, The",Comedy|Crime|Drama|Thriller,2009.0,"['Comedy', 'Crime', 'Drama', 'Thriller']",comedy comedy comedy crime crime crime drama drama drama thriller thriller thriller
71248,Extract,Comedy,2009.0,['Comedy'],comedy comedy comedy
71252,"Final Destination, The (Final Destination 4) (Final Destination in 3-D, The)",Horror|Thriller,2009.0,"['Horror', 'Thriller']",horror horror horror thriller thriller thriller
71254,Gamer,Action|Sci-Fi|Thriller,2009.0,"['Action', 'Sci-Fi', 'Thriller']",action action action sci-fi sci-fi sci-fi thriller thriller thriller
71264,Cloudy with a Chance of Meatballs,Animation|Children|Fantasy|IMAX,2009.0,"['Animation', 'Children', 'Fantasy', 'IMAX']",animation animation animation children children children fantasy fantasy fantasy imax imax imax
71268,Tyler Perry's I Can Do Bad All by Myself,Comedy|Drama,2009.0,"['Comedy', 'Drama']",comedy comedy comedy drama drama drama
71282,"Food, Inc.",Documentary,2008.0,['Documentary'],documentary documentary documentary
71302,Attack of the 50 Foot Woman,Comedy|Sci-Fi,1958.0,"['Comedy', 'Sci-Fi']",comedy comedy comedy sci-fi sci-fi sci-fi
71304,Thirst (Bakjwi),Drama|Horror,2009.0,"['Drama', 'Horror']",drama drama drama horror horror horror
71327,Bright Star,Drama|Romance,2009.0,"['Drama', 'Romance']",drama drama drama romance romance romance
71341,Blood Creek (a.k.a. Town Creek),Horror,2009.0,['Horror'],horror horror horror
71379,Paranormal Activity,Horror|Thriller,2009.0,"['Horror', 'Thriller']",horror horror horror thriller thriller thriller
71429,World's Greatest Dad,Comedy|Drama,2009.0,"['Comedy', 'Drama']",comedy comedy comedy drama drama drama
71438,Still Walking (Aruitemo aruitemo),Drama,2008.0,['Drama'],drama drama drama
71453,"Blood of the Beasts (Sang des bêtes, Le)",Documentary|Drama,1949.0,"['Documentary', 'Drama']",documentary documentary documentary drama drama drama
71462,"Cove, The",Documentary,2009.0,['Documentary'],documentary documentary documentary
71464,"Serious Man, A",Comedy|Drama,2009.0,"['Comedy', 'Drama']",comedy comedy comedy drama drama drama
71466,City Island,Comedy|Drama,2009.0,"['Comedy', 'Drama']",comedy comedy comedy drama drama drama
71468,Ink,Action|Fantasy|Sci-Fi,2009.0,"['Action', 'Fantasy', 'Sci-Fi']",action action action fantasy fantasy fantasy sci-fi sci-fi sci-fi
71484,Metropia,Animation|Sci-Fi,2009.0,"['Animation', 'Sci-Fi']",animation animation animation sci-fi sci-fi sci-fi
71494,"Haunted World of El Superbeasto, The",Action|Animation|Comedy|Horror|Thriller,2009.0,"['Action', 'Animation', 'Comedy', 'Horror', 'Thriller']",action action action animation animation animation comedy comedy comedy horror horror horror thriller thriller thriller
71500,Trick 'r Treat,Comedy|Horror|Thriller,2007.0,"['Comedy', 'Horror', 'Thriller']",comedy comedy comedy horror horror horror thriller thriller thriller
71518,Whip It,Comedy|Drama,2009.0,"['Comedy', 'Drama']",comedy comedy comedy drama drama drama
71520,"Invention of Lying, The",Comedy,2009.0,['Comedy'],comedy comedy comedy
71530,Surrogates,Action|Sci-Fi|Thriller,2009.0,"['Action', 'Sci-Fi', 'Thriller']",action action action sci-fi sci-fi sci-fi thriller thriller thriller
71535,Zombieland,Action|Comedy|Horror,2009.0,"['Action', 'Comedy', 'Horror']",action action action comedy comedy comedy horror horror horror
71550,Assassination of a High School President,Comedy|Drama|Mystery,2008.0,"['Comedy', 'Drama', 'Mystery']",comedy comedy comedy drama drama drama mystery mystery mystery
71579,"Education, An",Drama|Romance,2009.0,"['Drama', 'Romance']",drama drama drama romance romance romance
71619,Coco Before Chanel (Coco avant Chanel),Drama,2009.0,['Drama'],drama drama drama
71640,Burma VJ: Reporting from a Closed Country (Burma VJ: Reporter i et lukket land),Documentary,2008.0,['Documentary'],documentary documentary documentary
71668,Couples Retreat,Comedy|Romance,2009.0,"['Comedy', 'Romance']",comedy comedy comedy romance romance romance
71732,I Sell the Dead,Comedy|Horror,2008.0,"['Comedy', 'Horror']",comedy comedy comedy horror horror horror
71745,Where the Wild Things Are,Adventure|Children|Drama|Fantasy|IMAX,2009.0,"['Adventure', 'Children', 'Drama', 'Fantasy', 'IMAX']",adventure adventure adventure children children children drama drama drama fantasy fantasy fantasy imax imax imax
71810,Legionnaire,Action|Adventure|Drama|War,1998.0,"['Action', 'Adventure', 'Drama', 'War']",action action action adventure adventure adventure drama drama drama war war war
71823,"New York, I Love You",Drama|Romance,2009.0,"['Drama', 'Romance']",drama drama drama romance romance romance
71838,Law Abiding Citizen,Drama|Thriller,2009.0,"['Drama', 'Thriller']",drama drama drama thriller thriller thriller
71867,"Misfortunates, The (De helaasheid der dingen)",Drama,2009.0,['Drama'],drama drama drama
71899,Mary and Max,Animation|Comedy|Drama,2009.0,"['Animation', 'Comedy', 'Drama']",animation animation animation comedy comedy comedy drama drama drama
71902,Spread,Drama|Romance,2009.0,"['Drama', 'Romance']",drama drama drama romance romance romance
71910,"Tournament, The",Action,2009.0,['Action'],action action action
71970,"Princess and the Pirate, The",Adventure|Comedy|Romance,1944.0,"['Adventure', 'Comedy', 'Romance']",adventure adventure adventure comedy comedy comedy romance romance romance
71999,Aelita: The Queen of Mars (Aelita),Action|Adventure|Drama|Fantasy|Romance|Sci-Fi|Thriller,1924.0,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Romance', 'Sci-Fi', 'Thriller']",action action action adventure adventure adventure drama drama drama fantasy fantasy fantasy romance romance romance sci-fi sci-fi sci-fi thriller thriller thriller
72011,Up in the Air,Drama|Romance,2009.0,"['Drama', 'Romance']",drama drama drama romance romance romance
72104,Balance,Animation|Drama|Mystery|Sci-Fi|Thriller,1989.0,"['Animation', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller']",animation animation animation drama drama drama mystery mystery mystery sci-fi sci-fi sci-fi thriller thriller thriller
